//++//++// CHECKPOINT a == 1 //++//++//
//++//++// CHECKPOINT a == 2 //++//++//
//++//++// CHECKPOINT a == 3 //++//++//
//++//++// CHECKPOINT a == 4 //++//++//
//++//++// CHECKPOINT a == 5 //++//++//
//++//++// CHECKPOINT a == 6 //++//++//
251328935 , 1888 , 1
351860509 , 1888 , 1
11785890 , 1924 , 1
16500246 , 1928 , 1
27500410 , 1928 , 1
41250615 , 1928 , 1
25928958 , 1936 , 1
43214930 , 1936 , 1
64822395 , 1936 , 1
60500902 , 1936 , 1
90751353 , 1936 , 1
151252255 , 1936 , 1
30643314 , 1952 , 1
51072190 , 1952 , 1
76608285 , 1952 , 1
71501066 , 1952 , 1
107251599 , 1952 , 1
178752665 , 1952 , 1
112358818 , 1952 , 1
168538227 , 1952 , 1
280897045 , 1952 , 1
393255863 , 1952 , 1
40072026 , 12 , 5
66786710 , 12 , 5
100180065 , 12 , 5
93501394 , 12 , 5
140252091 , 12 , 5
233753485 , 12 , 5
146930762 , 12 , 5
220396143 , 12 , 5
367326905 , 12 , 5
514257667 , 12 , 5
173645446 , 12 , 5
260468169 , 12 , 5
434113615 , 12 , 5
607759061 , 12 , 5
955049953 , 12 , 5
//++//++// CHECKPOINT a == 11 //++//++//
1111110 , 7 , 5
1452990 , 6 , 5
1717170 , 2156 , 1
2698410 , 2164 , 1
3777774 , 2168 , 1
6296290 , 8 , 5
9444435 , 8 , 5
1623930 , 6 , 5
1919190 , 2220 , 1
3015870 , 2228 , 1
4222218 , 2232 , 1
7037030 , 2232 , 1
10555545 , 7 , 5
2509710 , 2252 , 1
3943830 , 2260 , 1
5521362 , 2264 , 1
9202270 , 2264 , 1
13803405 , 2264 , 1
4660890 , 2276 , 1
6525246 , 2280 , 1
10875410 , 2280 , 1
16313115 , 2280 , 1
10253958 , 2288 , 1
17089930 , 2288 , 1
25634895 , 2288 , 1
23925902 , 9 , 5
35888853 , 9 , 5
59814755 , 9 , 5
1965810 , 6 , 5
2323230 , 2348 , 1
3650790 , 2356 , 1
5111106 , 2360 , 1
8518510 , 2360 , 1
12777765 , 7 , 5
3038070 , 2380 , 1
4774110 , 2388 , 1
6683754 , 2392 , 1
11139590 , 2392 , 1
16709385 , 2392 , 1
5642130 , 2404 , 1
7898982 , 2408 , 1
13164970 , 2408 , 1
19747455 , 2408 , 1
12412686 , 2416 , 1
20687810 , 2416 , 1
31031715 , 2416 , 1
28962934 , 2416 , 1
43444401 , 2416 , 1
72407335 , 8 , 5
3395490 , 2444 , 1
5335770 , 2452 , 1
7470078 , 2456 , 1
12450130 , 2456 , 1
18675195 , 2456 , 1
6305910 , 2468 , 1
8828274 , 2472 , 1
14713790 , 2472 , 1
22070685 , 2472 , 1
13873002 , 2480 , 1
23121670 , 2480 , 1
34682505 , 2480 , 1
32370338 , 2480 , 1
48555507 , 2480 , 1
80925845 , 2480 , 1
8246190 , 2500 , 1
11544666 , 2504 , 1
19241110 , 2504 , 1
28861665 , 2504 , 1
18141618 , 2512 , 1
30236030 , 2512 , 1
45354045 , 2512 , 1
42330442 , 2512 , 1
63495663 , 2512 , 1
105826105 , 2512 , 1
21440094 , 2528 , 1
35733490 , 2528 , 1
53600235 , 2528 , 1
50026886 , 2528 , 1
75040329 , 2528 , 1
125067215 , 2528 , 1
78613678 , 10 , 5
117920517 , 10 , 5
196534195 , 10 , 5
275147873 , 10 , 5
2478630 , 6 , 5
2929290 , 2604 , 1
4603170 , 2612 , 1
6444438 , 2616 , 1
10740730 , 2616 , 1
16111095 , 7 , 5
3830610 , 2636 , 1
6019530 , 2644 , 1
8427342 , 2648 , 1
14045570 , 2648 , 1
21068355 , 2648 , 1
7113990 , 2660 , 1
9959586 , 2664 , 1
16599310 , 2664 , 1
24898965 , 2664 , 1
15650778 , 2672 , 1
26084630 , 2672 , 1
39126945 , 2672 , 1
36518482 , 2672 , 1
54777723 , 2672 , 1
91296205 , 8 , 5
4281270 , 2700 , 1
6727710 , 2708 , 1
9418794 , 2712 , 1
15697990 , 2712 , 1
23546985 , 2712 , 1
7950930 , 2724 , 1
11131302 , 2728 , 1
18552170 , 2728 , 1
27828255 , 2728 , 1
17492046 , 2736 , 1
29153410 , 2736 , 1
43730115 , 2736 , 1
40814774 , 2736 , 1
61222161 , 2736 , 1
102036935 , 2736 , 1
10397370 , 2756 , 1
14556318 , 2760 , 1
24260530 , 2760 , 1
36390795 , 2760 , 1
22874214 , 2768 , 1
38123690 , 2768 , 1
57185535 , 2768 , 1
53373166 , 2768 , 1
80059749 , 2768 , 1
133432915 , 2768 , 1
27033162 , 2784 , 1
45055270 , 2784 , 1
67582905 , 2784 , 1
63077378 , 2784 , 1
94616067 , 2784 , 1
157693445 , 2784 , 1
99121594 , 2784 , 1
148682391 , 2784 , 1
247803985 , 2784 , 1
346925579 , 9 , 5
5182590 , 2828 , 1
8144070 , 2836 , 1
11401698 , 2840 , 1
19002830 , 2840 , 1
28504245 , 2840 , 1
9624810 , 2852 , 1
13474734 , 2856 , 1
22457890 , 2856 , 1
33686835 , 2856 , 1
21174582 , 2864 , 1
35290970 , 2864 , 1
52936455 , 2864 , 1
49407358 , 2864 , 1
74111037 , 2864 , 1
123518395 , 2864 , 1
12586290 , 2884 , 1
17620806 , 2888 , 1
29368010 , 2888 , 1
44052015 , 2888 , 1
27689838 , 2896 , 1
46149730 , 2896 , 1
69224595 , 2896 , 1
64609622 , 2896 , 1
96914433 , 2896 , 1
161524055 , 2896 , 1
32724354 , 2912 , 1
54540590 , 2912 , 1
81810885 , 2912 , 1
76356826 , 2912 , 1
114535239 , 2912 , 1
190892065 , 2912 , 1
119989298 , 2912 , 1
179983947 , 2912 , 1
299973245 , 2912 , 1
419962543 , 2912 , 1
14067030 , 2948 , 1
19693842 , 2952 , 1
32823070 , 2952 , 1
49234605 , 2952 , 1
30947466 , 2960 , 1
51579110 , 2960 , 1
77368665 , 2960 , 1
72210754 , 2960 , 1
108316131 , 2960 , 1
180526885 , 2960 , 1
36574278 , 2976 , 1
60957130 , 2976 , 1
91435695 , 2976 , 1
85339982 , 2976 , 1
128009973 , 2976 , 1
213349955 , 2976 , 1
134105686 , 2976 , 1
201158529 , 2976 , 1
335264215 , 2976 , 1
469369901 , 2976 , 1
47827902 , 3008 , 1
79713170 , 3008 , 1
119569755 , 3008 , 1
111598438 , 3008 , 1
167397657 , 3008 , 1
278996095 , 3008 , 1
175368974 , 3008 , 1
263053461 , 3008 , 1
438422435 , 3008 , 1
613791409 , 3008 , 1
207254242 , 11 , 5
310881363 , 11 , 5
518135605 , 11 , 5
725389847 , 11 , 5
1139898331 , 11 , 5
2649570 , 6 , 5
3131310 , 3116 , 1
4920630 , 3124 , 1
6888882 , 3128 , 1
11481470 , 3128 , 1
17222205 , 7 , 5
4094790 , 3148 , 1
6434670 , 3156 , 1
9008538 , 3160 , 1
15014230 , 3160 , 1
22521345 , 3160 , 1
7604610 , 3172 , 1
10646454 , 3176 , 1
17744090 , 3176 , 1
26616135 , 3176 , 1
16730142 , 3184 , 1
27883570 , 3184 , 1
41825355 , 3184 , 1
39036998 , 3184 , 1
58555497 , 3184 , 1
97592495 , 8 , 5
4576530 , 3212 , 1
7191690 , 3220 , 1
10068366 , 3224 , 1
16780610 , 3224 , 1
25170915 , 3224 , 1
8499270 , 3236 , 1
11898978 , 3240 , 1
19831630 , 3240 , 1
29747445 , 3240 , 1
18698394 , 3248 , 1
31163990 , 3248 , 1
46745985 , 3248 , 1
43629586 , 3248 , 1
65444379 , 3248 , 1
109073965 , 3248 , 1
11114430 , 3268 , 1
15560202 , 3272 , 1
25933670 , 3272 , 1
38900505 , 3272 , 1
24451746 , 3280 , 1
40752910 , 3280 , 1
61129365 , 3280 , 1
57054074 , 3280 , 1
85581111 , 3280 , 1
142635185 , 3280 , 1
28897518 , 3296 , 1
48162530 , 3296 , 1
72243795 , 3296 , 1
67427542 , 3296 , 1
101141313 , 3296 , 1
168568855 , 3296 , 1
105957566 , 3296 , 1
158936349 , 3296 , 1
264893915 , 3296 , 1
370851481 , 9 , 5
5540010 , 3340 , 1
8705730 , 3348 , 1
12188022 , 3352 , 1
20313370 , 3352 , 1
30470055 , 3352 , 1
10288590 , 3364 , 1
14404026 , 3368 , 1
24006710 , 3368 , 1
36010065 , 3368 , 1
22634898 , 3376 , 1
37724830 , 3376 , 1
56587245 , 3376 , 1
52814762 , 3376 , 1
79222143 , 3376 , 1
132036905 , 3376 , 1
13454310 , 3396 , 1
18836034 , 3400 , 1
31393390 , 3400 , 1
47090085 , 3400 , 1
29599482 , 3408 , 1
49332470 , 3408 , 1
73998705 , 3408 , 1
69065458 , 3408 , 1
103598187 , 3408 , 1
172663645 , 3408 , 1
34981206 , 3424 , 1
58302010 , 3424 , 1
87453015 , 3424 , 1
81622814 , 3424 , 1
122434221 , 3424 , 1
204057035 , 3424 , 1
128264422 , 3424 , 1
192396633 , 3424 , 1
320661055 , 3424 , 1
448925477 , 3424 , 1
15037170 , 3460 , 1
21052038 , 3464 , 1
35086730 , 3464 , 1
52630095 , 3464 , 1
33081774 , 3472 , 1
55136290 , 3472 , 1
82704435 , 3472 , 1
77190806 , 3472 , 1
115786209 , 3472 , 1
192977015 , 3472 , 1
39096642 , 3488 , 1
65161070 , 3488 , 1
97741605 , 3488 , 1
91225498 , 3488 , 1
136838247 , 3488 , 1
228063745 , 3488 , 1
143354354 , 3488 , 1
215031531 , 3488 , 1
358385885 , 3488 , 1
501740239 , 3488 , 1
51126378 , 3520 , 1
85210630 , 3520 , 1
127815945 , 3520 , 1
119294882 , 3520 , 1
178942323 , 3520 , 1
298237205 , 3520 , 1
187463386 , 3520 , 1
281195079 , 3520 , 1
468658465 , 3520 , 1
656121851 , 3520 , 1
221547638 , 3520 , 1
332321457 , 3520 , 1
553869095 , 3520 , 1
775416733 , 3520 , 1
1218512009 , 10 , 5
6985230 , 3596 , 1
10976790 , 3604 , 1
15367506 , 3608 , 1
25612510 , 3608 , 1
38418765 , 3608 , 1
12972570 , 3620 , 1
18161598 , 3624 , 1
30269330 , 3624 , 1
45403995 , 3624 , 1
28539654 , 3632 , 1
47566090 , 3632 , 1
71349135 , 3632 , 1
66592526 , 3632 , 1
99888789 , 3632 , 1
166481315 , 3632 , 1
16964130 , 3652 , 1
23749782 , 3656 , 1
39582970 , 3656 , 1
59374455 , 3656 , 1
37321086 , 3664 , 1
62201810 , 3664 , 1
93302715 , 3664 , 1
87082534 , 3664 , 1
130623801 , 3664 , 1
217706335 , 3664 , 1
44106738 , 3680 , 1
73511230 , 3680 , 1
110266845 , 3680 , 1
102915722 , 3680 , 1
154373583 , 3680 , 1
257289305 , 3680 , 1
161724706 , 3680 , 1
242587059 , 3680 , 1
404311765 , 3680 , 1
566036471 , 3680 , 1
18959910 , 3716 , 1
26543874 , 3720 , 1
44239790 , 3720 , 1
66359685 , 3720 , 1
41711802 , 3728 , 1
69519670 , 3728 , 1
104279505 , 3728 , 1
97327538 , 3728 , 1
145991307 , 3728 , 1
243318845 , 3728 , 1
49295766 , 3744 , 1
82159610 , 3744 , 1
123239415 , 3744 , 1
115023454 , 3744 , 1
172535181 , 3744 , 1
287558635 , 3744 , 1
180751142 , 3744 , 1
271126713 , 3744 , 1
451877855 , 3744 , 1
632628997 , 3744 , 1
64463694 , 3776 , 1
107439490 , 3776 , 1
161159235 , 3776 , 1
150415286 , 3776 , 1
225622929 , 3776 , 1
376038215 , 3776 , 1
236366878 , 3776 , 1
354550317 , 3776 , 1
590917195 , 3776 , 1
827284073 , 3776 , 1
279342674 , 3776 , 1
419014011 , 3776 , 1
698356685 , 3776 , 1
977699359 , 3776 , 1
1536384707 , 3776 , 1
22951470 , 3844 , 1
32132058 , 3848 , 1
53553430 , 3848 , 1
80330145 , 3848 , 1
50493234 , 3856 , 1
84155390 , 3856 , 1
126233085 , 3856 , 1
117817546 , 3856 , 1
176726319 , 3856 , 1
294543865 , 3856 , 1
59673822 , 3872 , 1
99456370 , 3872 , 1
149184555 , 3872 , 1
139238918 , 3872 , 1
208858377 , 3872 , 1
348097295 , 3872 , 1
218804014 , 3872 , 1
328206021 , 3872 , 1
547010035 , 3872 , 1
765814049 , 3872 , 1
78034998 , 3904 , 1
130058330 , 3904 , 1
195087495 , 3904 , 1
182081662 , 3904 , 1
273122493 , 3904 , 1
455204155 , 3904 , 1
286128326 , 3904 , 1
429192489 , 3904 , 1
715320815 , 3904 , 1
1001449141 , 3904 , 1
338151658 , 3904 , 1
507227487 , 3904 , 1
845379145 , 3904 , 1
1183530803 , 3904 , 1
1859834119 , 3904 , 1
87215586 , 13 , 5
145359310 , 13 , 5
218038965 , 13 , 5
203503034 , 13 , 5
305254551 , 13 , 5
508757585 , 13 , 5
319790482 , 13 , 5
479685723 , 13 , 5
799476205 , 13 , 5
1119266687 , 13 , 5
377934206 , 13 , 5
566901309 , 13 , 5
944835515 , 13 , 5
1322769721 , 13 , 5
2078638133 , 13 , 5
494221654 , 13 , 5
741332481 , 13 , 5
1235554135 , 13 , 5
1729775789 , 13 , 5
2718219097 , 13 , 5
3212440751 , 13 , 5
//++//++// CHECKPOINT a == 12 //++//++//
1231230 , 7 , 5
1610070 , 6 , 5
1902810 , 4204 , 1
2990130 , 4212 , 1
4186182 , 4216 , 1
6976970 , 8 , 5
10465455 , 8 , 5
1799490 , 6 , 5
2126670 , 4268 , 1
3341910 , 4276 , 1
4678674 , 4280 , 1
7797790 , 7 , 5
11696685 , 7 , 5
2781030 , 4300 , 1
4370190 , 4308 , 1
6118266 , 4312 , 1
10197110 , 4312 , 1
15295665 , 4312 , 1
5164770 , 4324 , 1
7230678 , 4328 , 1
12051130 , 4328 , 1
18076695 , 4328 , 1
11362494 , 4336 , 1
18937490 , 4336 , 1
28406235 , 4336 , 1
26512486 , 9 , 5
39768729 , 9 , 5
66281215 , 9 , 5
2178330 , 6 , 5
2574390 , 4396 , 1
4045470 , 4404 , 1
5663658 , 4408 , 1
9439430 , 7 , 5
14159145 , 7 , 5
3366510 , 4428 , 1
5290230 , 4436 , 1
7406322 , 4440 , 1
12343870 , 4440 , 1
18515805 , 4440 , 1
6252090 , 4452 , 1
8752926 , 4456 , 1
14588210 , 4456 , 1
21882315 , 4456 , 1
13754598 , 4464 , 1
22924330 , 4464 , 1
34386495 , 4464 , 1
32094062 , 8 , 5
48141093 , 4464 , 1
80235155 , 8 , 5
3762570 , 4492 , 1
5912610 , 4500 , 1
8277654 , 4504 , 1
13796090 , 4504 , 1
20694135 , 4504 , 1
6987630 , 4516 , 1
9782682 , 4520 , 1
16304470 , 4520 , 1
24456705 , 4520 , 1
15372786 , 4528 , 1
25621310 , 4528 , 1
38431965 , 4528 , 1
35869834 , 4528 , 1
53804751 , 4528 , 1
89674585 , 4528 , 1
9137670 , 4548 , 1
12792738 , 4552 , 1
21321230 , 4552 , 1
31981845 , 4552 , 1
20102874 , 4560 , 1
33504790 , 4560 , 1
50257185 , 4560 , 1
46906706 , 4560 , 1
70360059 , 4560 , 1
117266765 , 4560 , 1
23757942 , 4576 , 1
39596570 , 4576 , 1
59394855 , 4576 , 1
55435198 , 4576 , 1
83152797 , 4576 , 1
138587995 , 4576 , 1
87112454 , 10 , 5
130668681 , 10 , 5
217781135 , 10 , 5
304893589 , 10 , 5
2746590 , 6 , 5
3245970 , 4652 , 1
5100810 , 4660 , 1
7141134 , 4664 , 1
11901890 , 7 , 5
17852835 , 7 , 5
4244730 , 4684 , 1
6670290 , 4692 , 1
9338406 , 4696 , 1
15564010 , 4696 , 1
23346015 , 4696 , 1
7883070 , 4708 , 1
11036298 , 4712 , 1
18393830 , 4712 , 1
27590745 , 4712 , 1
17342754 , 4720 , 1
28904590 , 4720 , 1
43356885 , 4720 , 1
40466426 , 8 , 5
60699639 , 4720 , 1
101166065 , 8 , 5
4744110 , 4748 , 1
7455030 , 4756 , 1
10437042 , 4760 , 1
17395070 , 4760 , 1
26092605 , 4760 , 1
8810490 , 4772 , 1
12334686 , 4776 , 1
20557810 , 4776 , 1
30836715 , 4776 , 1
19383078 , 4784 , 1
32305130 , 4784 , 1
48457695 , 4784 , 1
45227182 , 4784 , 1
67840773 , 4784 , 1
113067955 , 4784 , 1
11521410 , 4804 , 1
16129974 , 4808 , 1
26883290 , 4808 , 1
40324935 , 4808 , 1
25347102 , 4816 , 1
42245170 , 4816 , 1
63367755 , 4816 , 1
59143238 , 4816 , 1
88714857 , 4816 , 1
147858095 , 4816 , 1
29955666 , 4832 , 1
49926110 , 4832 , 1
74889165 , 4832 , 1
69896554 , 4832 , 1
104844831 , 4832 , 1
174741385 , 4832 , 1
109837442 , 9 , 5
164756163 , 4832 , 1
274593605 , 4832 , 1
384431047 , 9 , 5
5742870 , 4876 , 1
9024510 , 4884 , 1
12634314 , 4888 , 1
21057190 , 4888 , 1
31585785 , 4888 , 1
10665330 , 4900 , 1
14931462 , 4904 , 1
24885770 , 4904 , 1
37328655 , 4904 , 1
23463726 , 4912 , 1
39106210 , 4912 , 1
58659315 , 4912 , 1
54748694 , 4912 , 1
82123041 , 4912 , 1
136871735 , 4912 , 1
13946970 , 4932 , 1
19525758 , 4936 , 1
32542930 , 4936 , 1
48814395 , 4936 , 1
30683334 , 4944 , 1
51138890 , 4944 , 1
76708335 , 4944 , 1
71594446 , 4944 , 1
107391669 , 4944 , 1
178986115 , 4944 , 1
36262122 , 4960 , 1
60436870 , 4960 , 1
90655305 , 4960 , 1
84611618 , 4960 , 1
126917427 , 4960 , 1
211529045 , 4960 , 1
132961114 , 4960 , 1
199441671 , 4960 , 1
332402785 , 4960 , 1
465363899 , 4960 , 1
15587790 , 4996 , 1
21822906 , 5000 , 1
36371510 , 5000 , 1
54557265 , 5000 , 1
34293138 , 5008 , 1
57155230 , 5008 , 1
85732845 , 5008 , 1
80017322 , 5008 , 1
120025983 , 5008 , 1
200043305 , 5008 , 1
40528254 , 5024 , 1
67547090 , 5024 , 1
101320635 , 5024 , 1
94565926 , 5024 , 1
141848889 , 5024 , 1
236414815 , 5024 , 1
148603598 , 5024 , 1
222905397 , 5024 , 1
371508995 , 5024 , 1
520112593 , 5024 , 1
52998486 , 5056 , 1
88330810 , 5056 , 1
132496215 , 5056 , 1
123663134 , 5056 , 1
185494701 , 5056 , 1
309157835 , 5056 , 1
194327782 , 5056 , 1
291491673 , 5056 , 1
485819455 , 5056 , 1
680147237 , 5056 , 1
229660106 , 11 , 5
344490159 , 11 , 5
574150265 , 11 , 5
803810371 , 11 , 5
1263130583 , 11 , 5
2936010 , 6 , 5
3469830 , 5164 , 1
5452590 , 5172 , 1
7633626 , 5176 , 1
12722710 , 7 , 5
19084065 , 7 , 5
4537470 , 5196 , 1
7130310 , 5204 , 1
9982434 , 5208 , 1
16637390 , 5208 , 1
24956085 , 5208 , 1
8426730 , 5220 , 1
11797422 , 5224 , 1
19662370 , 5224 , 1
29493555 , 5224 , 1
18538806 , 5232 , 1
30898010 , 5232 , 1
46347015 , 5232 , 1
43257214 , 8 , 5
64885821 , 5232 , 1
108143035 , 8 , 5
5071290 , 5260 , 1
7969170 , 5268 , 1
11156838 , 5272 , 1
18594730 , 5272 , 1
27892095 , 5272 , 1
9418110 , 5284 , 1
13185354 , 5288 , 1
21975590 , 5288 , 1
32963385 , 5288 , 1
20719842 , 5296 , 1
34533070 , 5296 , 1
51799605 , 5296 , 1
48346298 , 5296 , 1
72519447 , 5296 , 1
120865745 , 5296 , 1
12315990 , 5316 , 1
17242386 , 5320 , 1
28737310 , 5320 , 1
43105965 , 5320 , 1
27095178 , 5328 , 1
45158630 , 5328 , 1
67737945 , 5328 , 1
63222082 , 5328 , 1
94833123 , 5328 , 1
158055205 , 5328 , 1
32021574 , 5344 , 1
53369290 , 5344 , 1
80053935 , 5344 , 1
74717006 , 5344 , 1
112075509 , 5344 , 1
186792515 , 5344 , 1
117412438 , 9 , 5
176118657 , 5344 , 1
293531095 , 5344 , 1
410943533 , 9 , 5
6138930 , 5388 , 1
9646890 , 5396 , 1
13505646 , 5400 , 1
22509410 , 5400 , 1
