128 , 6
192 , 6
288 , 6
972 , 6
1458 , 6
2187 , 6
320 , 6
480 , 6
2430 , 6
3645 , 6
800 , 6
6075 , 6
12500 , 6
18750 , 6
28125 , 6
31250 , 6
46875 , 6
78125 , 6
448 , 6
672 , 6
3402 , 6
5103 , 6
1120 , 6
8505 , 6
43750 , 6
65625 , 6
109375 , 6
1568 , 6
11907 , 6
153125 , 6
67228 , 6
100842 , 6
151263 , 6
168070 , 6
252105 , 6
420175 , 6
235298 , 6
352947 , 6
588245 , 6
823543 , 6
